id,screen_name,utc_offset,description,location,created_at,text,retweet_count,favorite_count
938859634672091136,DeadmanwalkingP,None,Dead Man Walking Publications house of Rev Aimée Marie Bejarano sis accounts @aimee_amos @books_hooks @paperbackattack @Spokenamos #paperback #hardcover #cr4u,United States,Thu Dec 07 19:55:54 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938855668991315969,tk4eyes,None,Mom to Ben who is 26 (dx'd with autism). He's a writer and published author of children's books that focus on social/life skills. Wife to Keon for 33 yrs.,"New York State, USA",Thu Dec 07 19:40:09 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938847412793303041,KatieMettner,-21600,"Self-proclaimed coffee addict, imperfect wife, Pinterest failure. Creator of small towns filled with romance and happily ever afters!",Wisconsin,Thu Dec 07 19:07:20 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938847075126493184,The_Uber_Man,None,Follow us for Awesome viral news and articles from world wide,"Hosur, Tamil Nadu",Thu Dec 07 19:06:00 +0000 2017,#follow us @The_Uber_Man  for daily updates on sarcastic funny and viral updates.......#theubermn #sarcasm… https://t.co/wennkMkeiQ,0,0
938837302658420738,KryssieFortune,0,"Lover of all things Vampire, witchy, Fae, Lykae--and my best friend's a dragon.","Bridlington, Yorkshire",Thu Dec 07 18:27:10 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938837060374487040,manuelaiordach1,None,Writer https://t.co/8Bt1yXbCh8,,Thu Dec 07 18:26:12 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938831353264648192,ChristmasSweat3,-21600,The Original UGLY Christmas Sweater #Shop. Award-winning  #Christmas #sweaters. Custom light-up & feathered boa #xmas sweaters. Great #gifts!,"Indiana, USA",Thu Dec 07 18:03:31 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938828725436715010,TerryMcCue,-18000,"Father, ATL Sports fan, PS4, Land surveyor.  Cavaliers DBC, JSU Marching Southerns, N Cobb Grad, dogs and cats living together! #SavePlayer1","Atlanta, GA",Thu Dec 07 17:53:05 +0000 2017,The #Browns are such a dumpster fire they should just hire Kevin Costner to GM the team. What do they have to lose? #sarcastic,0,1
938823699335188480,JanRuthAuthor,0,#snowdonia #writing #publishing #photography #British #countryside #horses #RDA  https://t.co/2Kw6hN8qrv,"Wales, United Kingdom",Thu Dec 07 17:33:07 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938821894190616576,QuibellPaul,None,FASHION //STYLE//DESIGN/CULTURE/BOOKS/FOOD/ #MiaQSRecommends #PQSRecommends #Bookstagram #Fashion #books #art #culture #fiction #noir #poetry #Lipstick #beauty,uk,Thu Dec 07 17:25:56 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #Auth…,591,0
938813187239096320,JackieMBaldwin1,None,"Scottish crime writer and former criminal lawyer. Debut novel 'Dead Man's Prayer' published on 2nd September 2016 by Killer Reads, Harper Collins.","Dumfries, Scotland",Thu Dec 07 16:51:20 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938812827824930816,JudithBBoling,-28800,PRISCILLA ALONE is my debut novel. I live in two centuries.,"San Joaquin Valley, California",Thu Dec 07 16:49:55 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938808649551671296,CharLathwell43,-28800,"🌟🌟🌟🌟🌟CRIME FICTION AUTHOR & POET✒ 

#NSPCC #UNICEF #UNWomenUK  #EhlersDanlosSupportUK #WWF 

BSc Psychology (hons) student

#RT FOR #RT 

🚫NO DM's🛇",International Author,Thu Dec 07 16:33:18 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938807987258511361,julietrosejames,None,Historical Romance Author. Juliet James writes Georgian Romance and now also writes traditional Regency Romance as Audra Rose Lacey.,,Thu Dec 07 16:30:41 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938807916441866242,SarcasticNFunny,None,Sometimes my #sarcastic #comments are so advanced that people actually think I am stupid.Rt's are not endorsement.,,Thu Dec 07 16:30:24 +0000 2017,RT TimesNow: UP NEXT: Cong ally funded by 'terror'. Shocking photo proof accessed.‘Islamists’ fund Rahul partner. R… https://t.co/lvYZQTbwBq,1,1
938806359608487936,StephaniePMcKea,-18000,"Writer of Christian mystery-romance-suspense books. Love animals, rocks, outdoors--God's creation--including folks! https://t.co/GidydwQ7Px","Fortrose, Scotland",Thu Dec 07 16:24:12 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938805570370498560,TTinywaist,None,"The multi #awardwinning #healthylifestyle #book that is enjoyable & fun!

#ancientgrains &/or #glutenfree #mealplans,
#exercises & #relaxationtechniques!",,Thu Dec 07 16:21:04 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938804183930728448,SarcasticNFunny,None,Sometimes my #sarcastic #comments are so advanced that people actually think I am stupid.Rt's are not endorsement.,,Thu Dec 07 16:15:34 +0000 2017,RT TimesNow: Cong ally funded by 'terror'. Shocking photo proof accessed.‘Islamists’ fund Rahul partner. Rahul visi… https://t.co/0wBxcnvpNb,0,0
938801866460319745,apntvmediaglobe,-18000,"Get FREE TV INTERVIEWS on https://t.co/2IsMFJJ9Aq and/or ""Like"" and begin promoting your books or products also on our https://t.co/568zqvSVXg",TV Producer - Steven Hill,Thu Dec 07 16:06:21 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938801596653342720,Lynne_Jean,None,Travel writer and Genealogist - I love this amazing world & want to share my experiences through my travel blog - https://t.co/t2KwYrA1Bl,Nottingham UK,Thu Dec 07 16:05:17 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938800463704604672,voteBernienow,None,Worried like never before about democracy.,"Los Angeles, CA",Thu Dec 07 16:00:47 +0000 2017,@MountainMommy3 @rpcheesman @POTUS_Don45 @realDonaldTrump @foxandfriends Which is not #ironic he is racist his comm… https://t.co/8hqV59KXfu,0,0
938799566681530369,CluelessTees,-18000,"T-shirts for the dysfunctional masses. Show the world you're completely  oblivious with our unique line of humorous, off the wall tees.","Lakeland, FL",Thu Dec 07 15:57:13 +0000 2017,"I'm Not Always #Sarcastic, Sometimes I Sleep T-shirt. https://t.co/9Mb5WtlqqM via @CluelessTees #Sarcasm #FunnyTees #FunnyTshirts",0,0
938797795284344832,SarcasticNFunny,None,Sometimes my #sarcastic #comments are so advanced that people actually think I am stupid.Rt's are not endorsement.,,Thu Dec 07 15:50:11 +0000 2017,RT TimesNow: Cong ally funded by 'terror'. Shocking photo proof accessed.‘Islamists’ fund Rahul partner. Rahul visi… https://t.co/FFOJ4ixut6,1,1
938796731034144768,CalebPirtle,-21600,"Award winning, best selling author of 70 books, Noir and psychological thrillers. Screenplays for TV movies. Markets authors and eBooks at VENTURE GALLERIES.","Hideaway, Texas",Thu Dec 07 15:45:57 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938795374143082496,jullienex,None,no knows bc no one seeks,,Thu Dec 07 15:40:33 +0000 2017,@shainamay_ THANKYOU GID SA COMPLIMENT HA 👌 you made my day extra special #sarcastic 😒😜😂,0,1
938794055634444288,SarcasticNFunny,None,Sometimes my #sarcastic #comments are so advanced that people actually think I am stupid.Rt's are not endorsement.,,Thu Dec 07 15:35:19 +0000 2017,RT TimesNow: Cong ally funded by 'terror'. Shocking photo proof accessed.‘Islamists’ fund Rahul partner. Rahul visi… https://t.co/xJe7sXERk7,0,1
938785271096725505,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Thu Dec 07 15:00:25 +0000 2017,No fucks https://t.co/dVQ3qgUA27 via #Sarcastic #Tshirt #Funny #FunnyTshirt,0,0
938784733441409026,No1GotItBetter,None,"Yay Area entrepreneur, entertainer and sports enthusiast",,Thu Dec 07 14:58:16 +0000 2017,@undisputed WOW. CLE beat the Kings by 6 at home 👏🏽👏🏽👏🏽👏🏽👏🏽 #Sarcastic #Yawn,0,0
938782357930369024,BarkinBargains,-21600,"#ebayseller, shopping addict👜 and avid Dog lover 🐶 🐾 Pro #Science
#Hockeymom 🏒 Selling new and preowned almost everything@ https://t.co/csrykbVJi5","Minnesota, USA",Thu Dec 07 14:48:50 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938773225898516480,Kn0wledgepage,None,"👉Daily facts 
👉 All pics are mine.🔥
👉knowledgeful content.
Thanks for follow me.❤",,Thu Dec 07 14:12:33 +0000 2017,#knowledgeispower #sarcastic #like #facts #factsonly #knowledgestation #factopedia  #facts#follow4follow #funfacts https://t.co/sPHZqJWKpB,1,3
938763162354143232,OlgaaMarisol,None,,,Thu Dec 07 13:32:33 +0000 2017,#sarcastic-tweet,0,0
938760013346205697,ChloeCorin,None,Writer. Wife. Mother. Author: The Hall Speaks #FallSemester,,Thu Dec 07 13:20:03 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938758417233170432,AmiAmiGocco,-14400,,"Staten Island, NY",Thu Dec 07 13:13:42 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938757707108093952,MichelleKidd67,None,"#Christian #Author | #Mystery | #Romance| #Homeschool Mom | #timetravel |
Believer that love and faith should be at the heart of any story.  Jesus Lover ❤","Virginia, USA",Thu Dec 07 13:10:53 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938753703095488512,SweetTaleBooks,-18000,Sweet Books With Character. 📚  Includes tweets for all pen names at SweetTale Books. No swearing or porn accepted.,"Wisconsin, USA",Thu Dec 07 12:54:58 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938752003521556480,jovanclordim,-18000,"#MAGA, Husband, Father, Love Dogs, Horses, wild life. I'M is a very powerful word . Honest conversation.  #Futures #Trading is my skill.",United States,Thu Dec 07 12:48:13 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938749025079177216,CSMcDonald7,None,"Dancer turned author. I'm a wife, mom, grandma, dog lover, and helpless chocoholic! Please check out my Fiona Quinn Cozy Mysteries & children's books too!💕","Pittsburgh, PA",Thu Dec 07 12:36:23 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938745678330843136,sparky_town,-18000,"Longtime Ebay Seller.  Visit my store The Jersey Girl Store or check my new listing at user id sparky_town. Retweet Me and I retweet you!
http://t.co/F2Uno478so",New Jersey,Thu Dec 07 12:23:05 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938744142297026560,SMichaelDesigns,-18000,Pioneer in the Jewelry industry for more than 30 years. S.Michael Designs has created a legacy of fine designs in both Fine and Fashion jewelry.,,Thu Dec 07 12:16:59 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938736453911306243,ReadingIsOurPas,None,"We hope you think we make a difference in Indie Book World! ♡ KINDNESS ALWAYS ♡
See our FB pinned post",United States,Thu Dec 07 11:46:26 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938730729629876224,TimGurung,None,"I love #nature & #animals, write #books & run my #charity, and do #gardening in weekend. I always #reciprocate but no porn, DM, & erotica -block ASAP!💐✍️🙏",hong kong,Thu Dec 07 11:23:41 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938728604372033536,bluebirdbrige,None,#Avidreader #YA #NA #Paranormal #Romance #Mythology #BookLover! #Nature & #music,,Thu Dec 07 11:15:14 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938719027412824064,AnnaAtTheAmbler,0,Community newspaper editor/ writer/photographer. Creative digital media producer. Often found @AmbleByTheSea,"Amble, Northumberland UK",Thu Dec 07 10:37:11 +0000 2017,"@bethanjenkins @C4CJ @Shetnews No, I was being #sarcastic. Should have added the hashtag!",0,0
938711432606097408,EMC419,-28800,"As long as there's life, there a tomorrow, there's no end",,Thu Dec 07 10:07:00 +0000 2017,#Sarcastic D... 😂 https://t.co/rf1kJMKWao,0,0
938707927245971456,JennyBurnley1,0,"Lancashire born author, who enjoys writing poetry and short stories. Check out my blog: https://t.co/gYWAGGyTFd https://t.co/WV3OFIUiVf",London UK,Thu Dec 07 09:53:04 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938701411315081216,BrianHillNC,None,"My name is Brian Hill and I am an artist and graphic designer born in Greenville, North Carolina.

https://t.co/pF28r3D8zG

https://t.co/h43q9UKdgL","North Carolina, USA",Thu Dec 07 09:27:11 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938694296236150785,JohnApp63499667,None,"I used to be @prescott56. But, my account was hacked. I cannot access my old account. I set up a new one. Hawkwind, Frank Zappa and The Residents. Usual stuff.","Philadelphia, PA",Thu Dec 07 08:58:54 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938694155248615424,rujel1123,-28800,"Biggest Fan Of  @justinbieber
......I'm Proud To Be A Belieber  @justinbieber .......... @jaxonbieber .......... @jazmynbieber ............. Love You All",Let's make the world better,Thu Dec 07 08:58:21 +0000 2017,RT @doc_belieber: I love all those sarcastic people around the world 😂😆😆 #sarcastictweet #sarcasm #sarcastic #belieber @justinbieber https:…,57,0
938693642763493378,Aditi_99sharma,None,"Everything happens for a reason.. ☺️
Youtuber 
Instagram : aditisharma.99",India ,Thu Dec 07 08:56:19 +0000 2017,"I'm not responsible for what my face does when you talk.. 
#Sarcasm #sarcastic",0,4
938681822187311104,FuckAllToWear,None,#Sarcastic & #offensive #clothing inspired by wardrobes full of shit clothes • For those ‘I’ve got fuck all to wear’ moments • Share #FATW #selfies 🤳🏽,"England, United Kingdom",Thu Dec 07 08:09:20 +0000 2017,@Rylan Twitter has deemed our account too fucking offensive for Twitter Ads 🙄 Perfect. Help us out with a RT please… https://t.co/tnFajywtSy,0,0
938681680050626560,Shannonbrough13,None,"Since I am new to early retirement, due to medical circumstances, I am presently involved in the creation of inspirational jewelry. I enjoy the creative process","Nevada, USA",Thu Dec 07 08:08:47 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938677015451971585,TudorTweep,None,"Author. #Indie. #History lover particularly #Tudor. Leftie #Vegan. Feminism isn't a dirty word, Blackadder, crevice is a dirty word...",The misty moors of Cornwall,Thu Dec 07 07:50:14 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938664467260477440,cherrymischivus,0,"I’m a reader of SciFi/Fantasy/Romance books. I dabble in the black arts of light & shadow... err mmm... photography, I mean. I’m also in great excess of 18.",UK,Thu Dec 07 07:00:23 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938650496960737285,KathleenHarrym1,0,"#Author of #psychological #thrillers and #suspense based in and around #York. Wife, mum and animal lover #amwriting #books","York, England",Thu Dec 07 06:04:52 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938640794939822080,SSBazinet,-25200,"Author Page on Amazon: https://t.co/H61XElz4i3 Books You'll Love Forever: https://t.co/i6KrPWQEQn
https://t.co/Oid4ZeZhEb",Albuquerque,Thu Dec 07 05:26:19 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938637980457152512,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Thu Dec 07 05:15:08 +0000 2017,What is your superpower?https://t.co/qXQyvARjFK via #Sarcastic #Sarcasm #Funny #Tshirt,0,0
938634083864682496,circustickle,0,Sometimes I listen to people's conversation and wonder if I should spill my cup on their faces or just head back to solitude my old friend - Jim Carrey,T A N A H  M E L A Y U,Thu Dec 07 04:59:39 +0000 2017,@JulianAssange #Sarcastic,0,0
938618787280044033,ShadowDogDesign,-21600,"Passionate about creating unique handmade jewelry. Avid reader & intrepid wanderer. LOVE my rescue shadow dog, Seamus!",Borderlands,Thu Dec 07 03:58:52 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938616904570122240,DeannaLSletten,-21600,"Bestselling author of women's fiction & romance novels, avid reader, and animal lover! Stop by my blog for a visit.",U.S.,Thu Dec 07 03:51:23 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938610365507756032,cottage_green,-28800,#HouseSign #Signage #POOL #Gifts #Personalized #cottage #BusinessSigns #Beach #TreeSwing #handmade website: https://t.co/wllyziNL0C,"South Carolina, USA",Thu Dec 07 03:25:24 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938608875707695105,donsmalley79,None,🖖Hi there!  I'm a disabled American comedy writer with 2 crazy books so far.  I have a background in radio and television.  My hobbies include hitting myself😜,"Shelton, CT",Thu Dec 07 03:19:29 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938592837159084032,TabithaBarret,-18000,"Author of the Award Winning Series, The Third Throne - Adult #ParanormalRomance #ReverseHarem #FallenAngels and #YARomance",New Jersey,Thu Dec 07 02:15:45 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938592128132943873,BellaSwannBooks,-21600,"#Erotica #audiobooks #paranormal, #dark, #kinky, one-handed reading😘 explicit #sex , #BDSM, dubious consent, #monster #AlphaMale #submissive females. ❤🇨🇦❤️","Winnipeg, Manitoba, Canada",Thu Dec 07 02:12:56 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938581319201775616,Roaringpurr,None,"Christfic  fantasy/romance (1) THE PLAN  (2) TRILOGY: Convicted, Convinced & Commissioned (3) one kidlit - A DOG NAMED DERF https://t.co/kgpIuzaM8t","Georgia, USA",Thu Dec 07 01:29:59 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938579726473531392,resisthypocrisy,None,"Proud Navy veteran, former law enforcement detective,  Eagle Scout and small business owner disgusted with the hypocracy and self serving politicians.","Colorado, USA",Thu Dec 07 01:23:39 +0000 2017,"@realDonaldTrump Yes, because we are flush with money to spend millions on moving the embassy for no reason at all.… https://t.co/fCPFhPkmBo",0,0
938577515085524992,elsaochoa59,-25200,,,Thu Dec 07 01:14:52 +0000 2017,"YOU HEARD IT HERE FIRST FOLKS !!!!
.
#sarcasm #comedy #funny #sarcastic #jokes #viral #lmao… https://t.co/YhVmHX1YcJ",0,0
938574974591238144,emilyrosejohns4,46800,"loves anmie , tweeting , coffee , the gazette , animals , food , hugs , music , chores , walks , horror , reading , movies and of course my followers x 😘",New Zealand,Thu Dec 07 01:04:46 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938562524592705536,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Thu Dec 07 00:15:18 +0000 2017,meh doodle https://t.co/mQWBEFmIW8 via redbubble #doodle #Meh #Sarcasm #Sarcastic #Tshirt #WTF,0,0
938561663292395520,CindyMcDonald7,None,"Author of murder, suspense, and romance--what more could you ask for? Get all the info at my website:","Pittsburgh, PA",Thu Dec 07 00:11:52 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938561461550440448,VondaNorwood,-25200,I write Comedy/Romance & Erotica Stories  https://t.co/4Tw1eO80zT,UNLEASHED & POUNDING THE KEYS,Thu Dec 07 00:11:04 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938552232160714752,MillieThom,None,Author of #HistFic 'Sons of Kings' trilogy & 'A Dash of Flash' #flashfiction / #shortstories https://t.co/BFLKB06HOv All books #Free on #KindleUnlimited  #IAN1,England UK,Wed Dec 06 23:34:24 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938550101563371520,FuckAllToWear,None,#Sarcastic & #offensive #clothing inspired by wardrobes full of shit clothes • For those ‘I’ve got fuck all to wear’ moments • Share #FATW #selfies 🤳🏽,"England, United Kingdom",Wed Dec 06 23:25:56 +0000 2017,"@lemontwittor @LeighFrancis 🍋 
Twitter has deemed our account too fucking offensive for Twitter Ads 🙄 Perfect. Help… https://t.co/HR6oSqIJgP",0,0
938545835494719488,kellihatha1,None,"Reader and reviewer; love crime novels, mysteries, historical fiction, and science fiction.","Honolulu, Hawaii, USA",Wed Dec 06 23:08:59 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938545389438996481,hobbspond,-18000,Author of novels NEW HOPE and RETREADS,New England,Wed Dec 06 23:07:12 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938532687442259969,MELLOWCELLO1,-18000,"Cellist and Composer....  http://t.co/JIiRy1T7AR ..

My  orig story/music...each click helps
animals...Pls click often..to help them
https://t.co/6oy8Ty2NNu",,Wed Dec 06 22:16:44 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938530112139595776,ArtHappySmile,0,Check out my #Etsyshop https://t.co/k9rfLuMovL Happy #jewelry for fresh unique touch and colorful personality.Paint yourself with happiness!,,Wed Dec 06 22:06:30 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938529783440379904,SpudBoulton,None,"Love my family, friends, good food and life in general. I'm also a marketing professional at Garda Design.",London ,Wed Dec 06 22:05:12 +0000 2017,The Bud Light advert -discuss. Either it's serious #cheese or an ironic tongue in cheek pastiche of tampon style ad… https://t.co/iK2d4hstKq,0,0
938527061123067904,mckbirdbks,-28800,Extinct used bookseller,California,Wed Dec 06 21:54:23 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
938524029740355584,Ianwilfred39,None,"I'm a 50+ fella that writes female fiction - RNA member - Love my books, garden, westie, husband and Norfolk beaches not necessary in that order",Norfolk UK,Wed Dec 06 21:42:20 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
