id,screen_name,utc_offset,description,location,created_at,text,retweet_count,favorite_count
935977633996853248,sarah_casm_,-28800,,,Wed Nov 29 21:03:52 +0000 2017,"sign up to download the book saying ""heading towards a @Google -society?"" #irony https://t.co/ta91AT91zZ",0,0
935977289078181894,Doozy_45,None,"General News , Politics, Brexit Headlines/News.. #AntiBrexit, #ProEU, #Saboteur, #FBPE 🇬🇧🇪🇺",,Wed Nov 29 21:02:29 +0000 2017,"BREXIT GLOOM: Countryside under threat from a hard Brexit, warn farmers / #Irony #Brexit #StopBrexit #Agriculture https://t.co/VPHiYoc2ct",0,1
935976965982621696,zarazavich,-14400,"I think. Therefore, I question.

https://t.co/OZRw2Fzecm",In This Great Big World,Wed Nov 29 21:01:12 +0000 2017,When @NewWorldHominin validates the very argument she is trying to refute. #irony #WordsCanHarm #Laurier… https://t.co/O2yZQujIGL,0,1
935976675317288960,divorcedocent,-18000,"Passionate Advocate/Entrepreneur. Changing the Landscape of FL Family Law.  
Instagram: southfloridadivorcelawyer #tothineownself","6501 Congress Ave, Boca Raton, FL 33487, USA",Wed Nov 29 21:00:03 +0000 2017,#LongIslandMedium Star Theresa Caputo Admits Her #Marriage Is Struggling and Didn't See it Coming. Hmm. #Irony… https://t.co/prw3fq7UP5,0,2
935976619721789440,bigozzly,None,Retired Fratstar/Russian shill,Investor,Wed Nov 29 20:59:50 +0000 2017,@Dandaman0993 You making fun of someone else social media game #irony,0,0
935976569402560512,Mmarty1230,None,PRESIDENT TRUMP SUPPORTER,"California, USA",Wed Nov 29 20:59:38 +0000 2017,"RT @bbogaard: @NeilWMcCabe @denveropinion @g_keillor #irony 

I wonder when the people of #Minnesota will demand  @alfranken resign 

#AlFr…",4,0
935974078648864769,JayBrooks1124,-18000,"Director of Music and Organist, First United Methodist Church of Coral Gables https://t.co/5NLgeWg4gB https://t.co/sBdBNJ3OYY","Coral Gables, Florida",Wed Nov 29 20:49:44 +0000 2017,"As a church organist/music director, I have had requests like this more often than I care to think about. But this… https://t.co/foTUZLZ5Co",0,1
935974036697255936,johnnybridge2,36000,,,Wed Nov 29 20:49:34 +0000 2017,"RT @DrHarryLime: 10 years on from GFC, Kevin Rudd was a 'madman' says #Morrison  #irony https://t.co/dzomVPJ5SA via @canberratimes",1,0
935973919890210816,Wzagorski89,None,"Pro-Trump Conservative. #TeamWictor . I stand, hand over heart. God bless Trump, the military, and the United States of America. Proud Polish/Irish ancestry.","Sinton, TX",Wed Nov 29 20:49:06 +0000 2017,RT @targetfixation: #irony https://t.co/7tVxYM3179,6,0
935973714075697152,DrHarryLime,36000,Restaurateur Ringmaster & Carpetbagger,In Transit  ,Wed Nov 29 20:48:17 +0000 2017,"10 years on from GFC, Kevin Rudd was a 'madman' says #Morrison  #irony https://t.co/dzomVPJ5SA via @canberratimes",1,0
935971418466119686,frog8043,None,Just enjoying life to da fullest✊,"RICHMOND,VA™ ✊",Wed Nov 29 20:39:10 +0000 2017,RT @FRECKELZZ07: Donald Trump doesn’t even pay taxes....n this Dingbat is on stage trying to sell tax reform.......#irony,1,0
935970913769619456,FRECKELZZ07,-21600,Keeping it Cute.....In Christ 👑❤️ Ephesians 2:10 #FlyEaglesFly 🦅,#D(M)V ,Wed Nov 29 20:37:09 +0000 2017,Donald Trump doesn’t even pay taxes....n this Dingbat is on stage trying to sell tax reform.......#irony,1,2
935968986113695744,ArtCycles,None,"Idea generation. Event development. Cycling innovation incubation. Urban mobility. Marketing, design and technology. Global. Contact: + 44 (0) 7946 730319.",Bath,Wed Nov 29 20:29:30 +0000 2017,"@alistaircoleman Keep up. #irony and that’s not a hashtag for 50% of one of the greatest comedy duos ever! However,… https://t.co/geBYONnAZj",0,0
935968614355697669,solutionsarc,0,"Being a Solutions Architect is like riding a motorbike.  Except the bike is on fire, you're on fire, everything is on fire and you're in hell...",,Wed Nov 29 20:28:01 +0000 2017,"Hey @Dominos_UK, David ""The Reliable"" delivered one pizza very reliably indeed.  Trouble is I ordered two... ;-) #irony",0,0
935968392929951744,Angry_Optimist_,-25200,Hope springs eternal and disappointment never ends.,The 801 Theocracy,Wed Nov 29 20:27:08 +0000 2017,"@steveolivas I think they have medications for this ailment but one of the side effects is, obviously, impotence.  #Irony. 😉",0,2
935967803978502145,Cocoakagramps,-18000,,,Wed Nov 29 20:24:48 +0000 2017,The lady working at the DMV doesn’t have a car #Irony,0,1
935966593129074689,Americanmike2,None,GOD. Family. Country. Music and the outdoors #MAGA Getting facts and making up my own mind 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,United States,Wed Nov 29 20:19:59 +0000 2017,RT @targetfixation: #irony https://t.co/7tVxYM3179,6,0
935966430255820801,shafrank529,None,"wife, mom & grandmom wanting mine to have same possibilities I had growing up!",,Wed Nov 29 20:19:21 +0000 2017,RT @targetfixation: #irony https://t.co/7tVxYM3179,6,0
935966291491299328,rdevansm,-28800,"Karma: what goes around, comes around.",36.1927639 ; -115.329779,Wed Nov 29 20:18:47 +0000 2017,@realDonaldTrump We all are waiting for the pervert who thinks he ya the president goes to jail for abusing women.… https://t.co/dHwKBx05IU,0,0
935965888968347648,wessims,-18000,Father. Dreamer. Head of Product @pelotonia. Advisor @burnalong. Board @ulmancancerfund. Building teams to bring the fight to cancer. #OneGoal #WePulllTogether,"Annapolis, MD",Wed Nov 29 20:17:11 +0000 2017,"@jalapenobean @code3fill @EricTrump So the dude that posted the snowflake, lost his mind and fired off a couple vio… https://t.co/6aLv56rma3",0,10
935964922198020096,imanpez,3600,"Pensador Visual y otras Delicatessen #Fotografía &  #Photography & #Photos De un ojo monocromo, del otro RGB",Donostia - Gipuzkoa,Wed Nov 29 20:13:21 +0000 2017,"Criminal Stones.

#ThePhotoHour #PintoFotografía #minimalism #Monochrome #geometric #blackandwhitephotography… https://t.co/lpw1uJZg4B",1,6
935964343509716992,TheDCD,-25200,"Genius, billionaire, playboy, sauce boss. Retro lover and senior writer for @WWG. Co-host of @ARGPodcast. P.S. My comments are my own, so love me, damn it.",On a bar floor in Denver.,Wed Nov 29 20:11:03 +0000 2017,@JINX Who do I have to kill to snag this? #irony,1,1
935964106607218689,StevenForsdick,0,"Dad, Husband, Media person (I wear jeans to work) lapsed runner, wannabe adventurer, Rugby and lapsed Arsenal Fan. @PRWeek @campaignmag views my own.",London,Wed Nov 29 20:10:07 +0000 2017,Turns out at least one of the videos @realDonaldTrump retweeted has been discredited! So he hates #FakeNews and has… https://t.co/ifyB1oxvbq,0,0
935963887043842050,Sanguine7,-18000,,Boston,Wed Nov 29 20:09:14 +0000 2017,"@matthewmercer Because of #CriticalRole I decided maybe I should try playing d&amp;d, but our games are on Thursdays so… https://t.co/xepvIyILjq",0,0
935962709518151687,CarbSane,-14400,"If you follow me, I won't follow you :-)  No I'm not antisocial, but I just can't keep up with all the social media.  So please don't be offended!","Blogger, The Carb-Sane Asylum",Wed Nov 29 20:04:33 +0000 2017,"@JefferyNutr @VictoryBeltInc Near as I can tell, it's a running joke among supposedly ""legit"" low carb/keto peeps,… https://t.co/7LE3MW7RCv",1,2
935962698998628353,AmieNicoleLICSW,None,"Clinical social worker, DV advocate, teacher, dog lover, traveler ~ I'm a Christian who believes in social justice and equal human rights. Spread hope like 🔥.",,Wed Nov 29 20:04:31 +0000 2017,@KurtDillon7 @MyLameHandle @Alyssa_Milano Umm you do realize that the GOP has said for years that we shouldn’t grow… https://t.co/GPuSgrCpPC,0,0
935962457021014016,thebasicanomaly,-18000,Corny joke connoisseur. Hustler. Dog mom. Always put God first!,,Wed Nov 29 20:03:33 +0000 2017,#irony https://t.co/PhmuTQ6n7j,1,0
935962380533723136,WaxPragmatic,-18000,,,Wed Nov 29 20:03:15 +0000 2017,@CNN CNN continues to virtue signal about a demographic that they never would have cared about had Trump not mocked Warren. #irony,0,0
935960586126491648,Harleyryder51,-14400,"#Brainstormer, #Conservativevalues. 
 #MAGA Proud father #noporn #nodates, #NoPC Vietnam Vet, Build Wall
#RetiredfromGovt. #Volunteer.  @RealDonaldJTrump","Winter Wonderland, USA",Wed Nov 29 19:56:07 +0000 2017,RT @targetfixation: #irony https://t.co/7tVxYM3179,6,0
935960324439724033,WikiPickie,3600,"The lowest form of twit. *Sincerity Alert*
The Venerable Bead fell to Earth with a bling 5,300 years ago..",zyzygy@outlook.com RobMcMullen,Wed Nov 29 19:55:05 +0000 2017,RT @comadad: @automaticdog @TfL @LondonAssembly @WhatDoTheyKnow @CarolinePidgeon @CarolineRussell #Irony @AbellioRailBus gave a presentatio…,1,0
935959914836643843,Hey_Elsa,-28800,No bio. No. None. Nothing.,encinitas,Wed Nov 29 19:53:27 +0000 2017,@RVAwonk Using the name @DonaldJTrumpJr and the word “Intelligence” in the same sentence. #irony,1,2
935958974519689216,Socceroo_Girl,39600,Mum to one. Sister. Daughter. Cat lady. VW driver. Swans supporter. Traveller. Opinionated. They are my own. Peace.,Australia,Wed Nov 29 19:49:43 +0000 2017,Next time try running through a few scenarios just to make sure you get it right... ‘a traffic jam when you're alre… https://t.co/pdvf1wnAFY,0,0
935956846212345856,60sReno,-28800,,,Wed Nov 29 19:41:16 +0000 2017,RT @targetfixation: #irony https://t.co/7tVxYM3179,6,0
935955911784390656,ThomasWictor,-28800,"Author, novelist, and the planet's only expert on World War One flamethrowers.

Portrait by @prefragoph",,Wed Nov 29 19:37:33 +0000 2017,RT @targetfixation: #irony https://t.co/7tVxYM3179,6,0
935955665649938432,ConservaCyborg,-25200,⌬ ⌖ Terminating statism Left and Right with truth and facts. ⌖ ⌬ Sent to save the world from statism. #AlwaysConstitution #FrogSquisher,The future,Wed Nov 29 19:36:34 +0000 2017,"Umm…

Umm…

Forget a sense of decency, NY prosecutors don’t even have of sense of irony. This is what corruption lo… https://t.co/P8LA2d7V8m",8,10
935955042632269825,joewillierules,None,"We was Kangz Scholar.  Identifying as Irish-Egyptian, non-binary HeteroAutistic.  2 profile casualties and counting","Valley of The Kangz, Egypt",Wed Nov 29 19:34:06 +0000 2017,"@bobcat_180 @Leesghost @SpectreAmerican Says this on Twitter, thru his phone, VIA internet linkedz satellites which… https://t.co/LRIJ9M3c93",0,0
935954768031252480,targetfixation,None,army infantry. 1st gen American. been 2 skool. Twice retweeted by @thomaswictor,"Dallas, TX",Wed Nov 29 19:33:00 +0000 2017,#irony https://t.co/7tVxYM3179,6,25
935952585252630528,pmramani,-18000,"2018 Leukemia & Lymphoma Society Man and Woman of The Year Candidate

Tweets are my own personal opinion and not that of my employer.","Johns Creek, GA",Wed Nov 29 19:24:20 +0000 2017,"Enjoy a good laugh at the expense of @EricTrump aka ""Gummy"". Poor Eric. Dumb...no, wait. Make that DUMBER than a fo… https://t.co/eTupxay8Zx",0,0
935952435113332741,notinabluemoon,-18000,Tweeting about what I couldn't dream of happening in a blue moon 20 years ago,,Wed Nov 29 19:23:44 +0000 2017,RT @HisNameSethRich: @Lizdolan @CindyKatococo There is an #Irony in the same people who claimed @realDonaldTrump was waging a war on women…,5,0
935952276253896704,nancy_lusty,-25200,I spend my time pondering if the movie Idiocracy is fiction or a documentary!,Calgary Alberta Canada,Wed Nov 29 19:23:06 +0000 2017,"@BadHombreNPS it will be ironic if he was banned from certain sites over this ,,, ya know cause #irony #Karma",0,0
935952212676829184,CarmineCourtne1,-18000,,,Wed Nov 29 19:22:51 +0000 2017,RT @HisNameSethRich: @Lizdolan @CindyKatococo There is an #Irony in the same people who claimed @realDonaldTrump was waging a war on women…,5,0
935952178312892416,Tati_McLaurin,-21600,"I am a compassionate, foolish, impulsive, enthusiastic, empowering, tender, insightful woman. With an immense desire to love passionately. Therefore, I WRITE.","Belleville, IL",Wed Nov 29 19:22:43 +0000 2017,@realDonaldTrump #irony,0,0
935952121215807491,BUCKS4REAL,None,"FATHER, HUSBAND, RIP Goose ✝ PROFESSIONAL,COACH #buckeyenation #apologetics #christian #tcot #OHIO-Proud American",SC- O H IO,Wed Nov 29 19:22:29 +0000 2017,@JamesMartinSJ @realDonaldTrump Full on satanic post #irony,0,0
935952035282898946,Xandsomepeople,0,Award-winning #employerbranding #creative #cmgr | #Games 'N' #Geek Reseller | #Xbox Ambassador | AKA @andsomegamers,Here or There,Wed Nov 29 19:22:09 +0000 2017,Whoever spellchecked this image didn’t come from Westminster then? #StateoftheNation17 #irony https://t.co/9uHESx8heZ,0,0
935951638761787393,JustSayingMuch,None,"Logic is guaranteed, consensus is not. Practice free & responsible speech. May hurt but will not harm.
Opportunity #Equality|#History|#Politics|#News
Opinions","Retweets, not endorsements. Favorites are bookmarks. Headers are borrowed. #fbr",Wed Nov 29 19:20:34 +0000 2017,@NanaTamara21 @RobinBrenizer @dasdeadpool But THE LIBERALS. All of HOLLYWOOD are LIB PERVS. I'd rather vote for a p… https://t.co/eshzAbGvHv,0,0
935951260926251008,javier_fox,-10800,Illustrator/Comic Artist author of @RAD_ISLAND. Instagram: https://t.co/Wpl422Llfv Patreon: https://t.co/rjGdqCd8R9 Youtube: https://t.co/PpA2ZJhHQg,"Santiago, Chile",Wed Nov 29 19:19:04 +0000 2017,"#BuenoYQueTanto Si llegué cuatro años atrasado con los zorros, galaxias y triángulos a @rad_island, se que ya no so… https://t.co/FgU6s33puf",0,0
935950628966166528,Pooja17101990,None,,,Wed Nov 29 19:16:33 +0000 2017,"RT @ManuuDaily: #HinaKhan : Lasun jalta hai.
Wasnt mirchi burning them too? #Irony
#BB11 #BiggBoss11 #BiggBoss",4,0
935950345699766273,1CheekyLilMe1,-18000,"🐵 Never let them steal your bliss!  🌈

❤️‍Adopt! Don't shop!❤️‍   


Cancer Survivor! 😎🤞Hell YEAH! 








😦NO LISTS!!! Lists = Instant Block.  ❌","Gotham City, NY",Wed Nov 29 19:15:26 +0000 2017,"@realDonaldTrump The #irony &amp; sheer audacity that you would dare chime in @MLauer &amp; sexual harassment, yet back… https://t.co/sASBNdFTvO",0,1
935949749785591808,JamesJericho,None,"Author (At the Hour of Our Death on iBooks, Nook, Kindle). Sports blogger. Jerk.",Hollywood,Wed Nov 29 19:13:04 +0000 2017,Odds on Mygyn Kylly replacing Matt Lauer? #NBC #irony,0,0
935948836236701696,glennstantonact,-21600,Play pretend for a living. Destroy obstacles. Audience of 1. #Rosewood #ChicagoFire #Sirens #DaysofourLives https://t.co/rbDqg8klkj,Chicago • Los Angeles,Wed Nov 29 19:09:26 +0000 2017,It’s interesting that were talking about betrayal with #EliManningBenched by the #Giants. This is the same guy that… https://t.co/2LsvNvcXeE,0,1
935948831174172672,ashupochRANA,None,"बनारसी हु............ बकैत भी, कुंदन भी, लठैत भी.....","Varanasi, India",Wed Nov 29 19:09:25 +0000 2017,"@Vyangyabaazi जो व्यक्ति राहुल के ट्वीट करता है, अगर उसे ही राहुल की जगह दी जाये तो शायद कांग्रेस एक अच्छी स्थिति… https://t.co/E2En53bIml",0,1
935948509701967872,IanGorton,39600,"Warehouse Ninja, Bachelor(not confirmed), Atheist, Uncle, Ginger, Cricket Tragic, Rugby League lover & lover of music, movies & coffee🍵(CEO of @WSCupCricket)","Newcastle, New South Wales",Wed Nov 29 19:08:08 +0000 2017,@DaisyCousens It goes to show that the biggest misogynist are other women #Irony,0,3
935947785857306624,hanscees,3600,"Actief in bewonersplatformen, bomengids.nl, ICT manager zorg https://t.co/MjUjvwd80i",Netherlands,Wed Nov 29 19:05:15 +0000 2017,"The same day Trump tweets #fakenews, his SOS tweets #ttip is based on core western truths.

#irony is sometimes pre… https://t.co/MoMMfSGKke",0,0
935947157282217985,RutgersFC,None,,,Wed Nov 29 19:02:46 +0000 2017,@jonnew #Irony,0,0
935946424969302016,CmdrCoool,None,"im maybe an existenialist...mmmaybe im not .. Go OTEC, go!",Boston,Wed Nov 29 18:59:51 +0000 2017,i just skipped a youtube ad while watching a Mad Men clip #Irony,0,0
935946327409680384,karnvirmundrey,None,Entrepreneur. Founder-Director @atharvalife. Chief Imagination Officer  @ Atharva Marcom. Chapter Leader LSE Alumni Bangalore @lseblr. Mostly hopeful.,"Bengaluru, India",Wed Nov 29 18:59:28 +0000 2017,"Just visited #cphi. An interesting experience .

All the unknown brands, thought they were well known - and needed… https://t.co/kmGIKz446j",0,3
935945677527502849,mikefuller_jr,-21600,,,Wed Nov 29 18:56:53 +0000 2017,"@realDonaldTrump Kind of ironic, being that you are still the POTUS despite doing the exact same thing. And just be… https://t.co/1SHiC9vBrp",0,0
935944969097043968,tedmasterweb,0,Glib yet introspective tag line,Earth,Wed Nov 29 18:54:04 +0000 2017,"A bit pathetic, and on a few levels. #irony #LinkedIn #marketing #htmlemail #design https://t.co/6as6UKqt2o",0,0
935944953896714242,awni_arya,None,"Hardcore fan of @laghateParth 😍❤
full time #MaNanian ❤😘
A Big FANGIRL 💖💖❤
#ProudParthian😎",My World ,Wed Nov 29 18:54:00 +0000 2017,"RT @ManuuDaily: #HinaKhan : Lasun jalta hai.
Wasnt mirchi burning them too? #Irony
#BB11 #BiggBoss11 #BiggBoss",4,0
935944624471863296,Real_Atishek,None,empty,India,Wed Nov 29 18:52:42 +0000 2017,"RT @ManuuDaily: #HinaKhan : Lasun jalta hai.
Wasnt mirchi burning them too? #Irony
#BB11 #BiggBoss11 #BiggBoss",4,0
935944344795734016,chaudharymansi1,None,"Witness  @katyperry out now
Listen it stream it😍","Uttar Pradesh, India",Wed Nov 29 18:51:35 +0000 2017,"RT @ManuuDaily: #HinaKhan : Lasun jalta hai.
Wasnt mirchi burning them too? #Irony
#BB11 #BiggBoss11 #BiggBoss",4,0
935943967249780737,SoBeMa_,None,🎓Law♻️environmental law 🌎human rights🌍,World,Wed Nov 29 18:50:05 +0000 2017,Reine Luft! Die Luft ist ja so rei-hein! https://t.co/4tlm9TvDgm Picture from: https://t.co/VAPSgpC2Bm #irony #off… https://t.co/djsk8RswvI,0,0
935943920835444736,ManuuDaily,-28800,Follow me for more fun tweets!,,Wed Nov 29 18:49:54 +0000 2017,"#HinaKhan : Lasun jalta hai.
Wasnt mirchi burning them too? #Irony
#BB11 #BiggBoss11 #BiggBoss",4,13
935942581489487872,comadad,0,"Campaigner born after TfL Bus put me into GCS3 Coma Oxford St Dec09. 'If you shut up truth, and bury it underground it will but grow'-Emile Zola #LondonBusWatch",London,Wed Nov 29 18:44:35 +0000 2017,@automaticdog @TfL @LondonAssembly @WhatDoTheyKnow @CarolinePidgeon @CarolineRussell #Irony @AbellioRailBus gave a… https://t.co/teloBf1N6z,1,0
935942502019891200,dougboneparth,-18000,#NYC's Financial Advisor for #Millennials • CFP® Ambassador • Co-Author (@millmoneyfix) • InvestmentNews 40 Under 40 • Dad • Note: I don’t eat 🥑 toast.,7 World Trade Center - NYC,Wed Nov 29 18:44:16 +0000 2017,@Affirm can dress up their predatory #loan business however they want. It's a real spin job here. You want to help… https://t.co/NXf5Wdlcu1,0,0
935940874806030336,rajneilkamath,19800,Digital media. Foodie. Smartphone Addict. @3minlife. Formerly @GoogleIndia Public Policy. Technology | Startups | Governance | Politics | RTs not endorsements,"Delhi, Bengaluru",Wed Nov 29 18:37:48 +0000 2017,This is what happens when you invite socialite Shobhaa De to #GES2017. The smart babu who invited her must be beati… https://t.co/8jPD2DPCbY,0,0
935940394176729088,AngelHollidayz,None,Proud Kratom Advocate #iamkratom #keepkratomlegal,"Myrtle Beach, SC",Wed Nov 29 18:35:53 +0000 2017,RT @psychoskip: Oh sweet delicious #irony #iamkratom https://t.co/5aLl06S5aM,11,0
935940079687671808,rdsanchezjr,-21600,Instagram: @rdsanchezjr US Army NG soldier/ @USC alum 🇺🇸🇳🇱🇵🇹🇪🇸 #actorslife,✈️Chicago✈️NYC✈️Los Angeles✈️,Wed Nov 29 18:34:38 +0000 2017,"@LevineJonathan @Cernovich ALL because the Left kept blathering on about a ""hot mic"" moment in a private conversati… https://t.co/qKMClf0hTL",79,188
935939943536488449,eetsWAW1,-18000,,,Wed Nov 29 18:34:06 +0000 2017,Amazing #FakeIndian ..seems her blood line was responsible for the death of many real American Indians #Irony… https://t.co/7RDas3c6Vx,0,0
935939681371414529,akash10219700,None,#Aquarian #Mumbaikar #Impatient #Reader #Moviebuff #Foodie,mumbai,Wed Nov 29 18:33:03 +0000 2017,"All rallies Modi did after becoming PM  , where bjp was in opposition.. so he could target opposition over Developm… https://t.co/I4hr760xfm",3,0
935938116225064960,babewilliams,-18000,be good to her. she’s rare. ((r.h. sin)),,Wed Nov 29 18:26:50 +0000 2017,RT @vmudream: Life comes at you fast. Matt Lauer questioning Bill O'Reilly on getting terminated from Fox News. #irony https://t.co/CB6qeIz…,67,0
935937770639515648,kickzjilla,-18000,"Die hard #KNICKS #JETS #YANKEES fan, #ralphlauren #polo #sneakerTwitter size 9.5 Always RT'ing kicks for sale!!! #KICKZJILLA",NJ,Wed Nov 29 18:25:28 +0000 2017,Yet Trump is still President after his countless sexual harassment remarks and senseless racist remarks #irony https://t.co/ept3ucKr8I,0,5
935937376794370048,Plutzaman,None,"Successful small business owner.  mostly conservative with a touch of libertarian vibes. Retweets ≠ endorsement,just interests me🐸🐼","Pennsylvania, USA",Wed Nov 29 18:23:54 +0000 2017,#irony https://t.co/RTaZTrEBi8,0,0
935936906231238656,burnedprof,-18000,"academia has four dimensions: teaching, research, service & politics. i got the first three right.",I'm not going anywhere.,Wed Nov 29 18:22:01 +0000 2017,"@dfried451 @Lynn_Henning wanna know the best part: somewhere around 14 million (or so, based on estimates, and not… https://t.co/gVnH5R5kM5",2,1
935936215571947520,mtkamama,None,"America loving suburban mom! Pro-Constitution! Pro family!
It is no accident that the First and Second amendments are 1st and 2nd! Our Founding Fathers knew!","Minnesota, USA",Wed Nov 29 18:19:17 +0000 2017,@Brad_S_Brewer @kwilli1046 @BillOReilly @MLauer @RogueRightTV #irony be thy name.,1,5
935935958104469504,bbogaard,None,#media #Jedi independent thinker ❤️exchange of ideas/on Twitter #optics I try 2 #answer #suggestions follow/follow back/opinions r own likes/rt not endorsement,United States,Wed Nov 29 18:18:15 +0000 2017,@MPRnews @brianstelter @MPR Amazing they let him stick up for creep @alfranken and excuse his behavior yesterday… https://t.co/yRrWXCPhDL,0,1
935934858412601347,dmaycasa,None,Early Childhood -Court Advocate for Children with  CASA :) #Blue 《☆》 Military Brat,Missouri,Wed Nov 29 18:13:53 +0000 2017,@StephenAtHome To get away from the media round tables - I watched you on CSPAN when Senator Conyers ask you to exc… https://t.co/v7OEyXMviO,0,0
935934161151451137,bbogaard,None,#media #Jedi independent thinker ❤️exchange of ideas/on Twitter #optics I try 2 #answer #suggestions follow/follow back/opinions r own likes/rt not endorsement,United States,Wed Nov 29 18:11:07 +0000 2017,@creeknation01 @Newsweek #irony,0,3
935933984822804480,bbogaard,None,#media #Jedi independent thinker ❤️exchange of ideas/on Twitter #optics I try 2 #answer #suggestions follow/follow back/opinions r own likes/rt not endorsement,United States,Wed Nov 29 18:10:25 +0000 2017,"@NeilWMcCabe @denveropinion @g_keillor #irony 

I wonder when the people of #Minnesota will demand  @alfranken resi… https://t.co/7AGwxi2hG5",4,13
935933892145696768,TejasGator,-21600,Family man. Latent musician/comedian. Proud @UF Alumnus. @GatorBoosters. Engineer. Inquisitor. Project Manager-Energy Industry. Small l libertarian. #GoRockets,"Houston, TX",Wed Nov 29 18:10:03 +0000 2017,@denverpost #irony,0,0
935933866287796224,ediscoverybae,-18000,Opinionated.  e-Discovery Consultant. Lawyer•ish. Unapologetic.,Maryland,Wed Nov 29 18:09:57 +0000 2017,@SixBrownChicks Live tweeting from the basement of someone's home you're SQUATTING in...we're discussing confrontat… https://t.co/lqOPo4tegp,0,2
935933211821199360,BarefootBlonde5,-18000,,"Florida, USA",Wed Nov 29 18:07:21 +0000 2017,20 Most Ironic Names Of All Time: https://t.co/i3ru6je0Md #Irony #Funny #Names,0,0
935933058162810882,ckallday71,None,I want to be your friend in the car business.,Corona California,Wed Nov 29 18:06:44 +0000 2017,Taking public transportation to the Press Day at the LA Auto Show. #irony #ckallday @… https://t.co/S65zvQRBbz,0,0
935932748346224640,munishbhatia,19800,Foodie; Henpecked &  Cyber Widower. Apolitical. DIY Enthusiast. Got to  get my finger in everything that tickles! Working on #SmartCity Solutions.,INDIA,Wed Nov 29 18:05:30 +0000 2017,He @OfficeOfRG walks right into their trap. #IRONY https://t.co/Q5QDp22sI6,0,0
935932515210137600,fxshea62,-18000,Patriot. Librarian. Believer in the big picture. Not into the imaginary friend in the sky. Carlinist. My husband is brown.,new yawk city,Wed Nov 29 18:04:35 +0000 2017,Radio host and author #garrisonkeillor now under fire for bad behavior #irony https://t.co/bCRc0rirwN,0,0
935930952395653121,horseymatilda,0,"I am an OAP.  Older, wiser. & around long enough not to trust Politicians, Bankers and Builders.",,Wed Nov 29 17:58:22 +0000 2017,RT @SvtigerStephane: #irony level11 https://t.co/NIEmfZkJor,1,0
935928869906825216,Suresickness,-28800,"The Illest Goonie known as a Lost Boy,Mr. No Ego, yet just call me Suresickness (https://t.co/c6T8HjhiYA)",Earth ,Wed Nov 29 17:50:05 +0000 2017,@Complex #irony https://t.co/tOJjuDdrbe,0,0
935928612141830145,TribeCodes,-18000,"Paul Dolan's $16 worth of beads and trinkets for the Tribe Faithful.  Hoping he leaves his blankets at home.
(Unofficial and Non-Sanctioned by the @Indians)",,Wed Nov 29 17:49:04 +0000 2017,#irony https://t.co/IsQMhWIAa6,0,2
935927627696578561,bbogaard,None,#media #Jedi independent thinker ❤️exchange of ideas/on Twitter #optics I try 2 #answer #suggestions follow/follow back/opinions r own likes/rt not endorsement,United States,Wed Nov 29 17:45:09 +0000 2017,@DLoesch So do u think #glennthrush will ever get fired or will @nytimes along with reporters like @maggieNYT conti… https://t.co/CQvwY2VLTa,2,5
935927564119498752,SkidMarkDelta,None,"""A"" political and Queer. Brain haemorrhage and stroke survivor! Finger on the pulse. I may contradict myself, but that's merely political devilment!",Cyber Space,Wed Nov 29 17:44:54 +0000 2017,.@realDonaldTrump retweeting Britain First is no surprise. It’s the same mantra as America First #irony,0,0
935927327246176256,potentialKEN,-18000,"#GenX #Postmodernist, #peacefulJEDI, 'First Monk in The Church of #Disney', and #Interactive #Strategist #Catalyst #Creator",Philadelphia PA,Wed Nov 29 17:43:58 +0000 2017,Every day #empathy makes me ask myself what you want me to say at this point but #irony is I'm damned if I do &amp; damned if I don't regardless,0,0
935927143749390336,sqwabb,-28800,"Currently homeless. Formerly not. Used to draw pictures & stuff for a living, now I collect refundable containers -- weird huh? email:sqwabb@gmail.com","Vancouver, B.C. Canada",Wed Nov 29 17:43:14 +0000 2017,"The news emanating from #Vancouver is already chock full of #irony, #exaggeration, #stupidity &amp; #vice. I can only a… https://t.co/x2SYHFZquW",0,2
935926644845481984,Danjamin1,None,,,Wed Nov 29 17:41:15 +0000 2017,Nothing screams ignorance like a wanker leaning on their car horn gesticulating wildly at the cycle lane while sitt… https://t.co/vVcVfbsAs7,0,1
935926470484090880,SharonLaurel,-14400,"Prop for film and television. Owned by three Westies. Lover of movies, reading, music, travel, soup, and lemons.",,Wed Nov 29 17:40:33 +0000 2017,@WestWingReport @realDonaldTrump @PresssSec #irony,0,0
935925945768251393,stnicholas57,0,"Libertarian, Love of Electronic Music, Bougie Waitrose peanut butter lover",,Wed Nov 29 17:38:28 +0000 2017,@piersmorgan Writing from the Daily Mail #irony,0,0
935925686069424128,h8f8kes,-28800,"Afghanistan War Veteran, Proud Parent, Ex-Democrat (thanks to NeoLiberals), Patriot & left Libertarian.",Seattle,Wed Nov 29 17:37:26 +0000 2017,#irony of bourgeois weaponizing Billy Bush tape blowing up in their faces is delicious.,0,0
